sku,category,price
sku25447,Showers,"$2,016.81"
sku25448,Misc,"$1,163.49"
sku25449,Misc,"$4,391.08"
sku25450,Faucets,"$4,079.10"
sku25451,Misc,$585.75
sku25452,Toilets,"$1,953.81"
sku25453,Misc,"$4,543.63"
sku25454,Faucets,$957.54
sku25455,Faucets,"$4,711.99"
sku25456,Toilets,"$2,889.62"
sku25457,Toilets,"$3,067.80"
sku25458,Faucets,"$3,169.20"
sku25459,Toilets,"$4,787.52"
sku25460,Showers,"$4,482.94"
sku25461,Faucets,$870.81
sku25462,Toilets,"$1,331.97"
sku25463,Misc,$884.00
sku25464,Toilets,"$3,493.90"
sku25465,Misc,$23.03
sku25466,Showers,$655.06
sku25467,Misc,"$3,365.18"
sku25468,Misc,"$2,228.64"
sku25469,Showers,"$2,094.55"
sku25470,Misc,"$1,547.12"
sku25471,Toilets,"$3,620.95"
sku25472,Misc,"$2,978.57"
sku25473,Misc,"$2,655.43"
sku25474,Misc,$214.60
sku25475,Faucets,$78.02
sku25476,Faucets,$243.97
sku25477,Faucets,"$3,828.45"
sku25478,Toilets,"$2,269.91"
sku25479,Faucets,"$4,539.41"
sku25480,Misc,"$2,419.10"
sku25481,Faucets,"$1,525.97"
sku25482,Misc,"$1,999.89"
sku25483,Faucets,$480.69
sku25484,Showers,"$3,543.11"
sku25485,Toilets,"$3,603.65"
sku25486,Showers,"$1,423.10"
sku25487,Faucets,$287.63
sku25488,Faucets,"$3,963.53"
sku25489,Misc,"$1,724.80"
sku25490,Faucets,"$3,444.83"
sku25491,Misc,"$1,319.57"
sku25492,Misc,$810.87
sku25493,Toilets,"$4,689.23"
sku25494,Faucets,"$4,745.51"
sku25495,Toilets,"$3,914.79"
sku25496,Showers,"$4,922.43"
sku25497,Misc,"$2,226.87"
sku25498,Faucets,"$3,690.59"
sku25499,Showers,"$1,553.54"
sku25500,Showers,"$3,866.33"
sku25501,Showers,"$1,535.75"
sku25502,Showers,"$4,072.23"
sku25503,Misc,"$3,250.80"
sku25504,Faucets,$74.44
sku25505,Showers,"$4,759.74"
sku25506,Showers,"$3,680.77"
sku25507,Misc,$1.56
sku25508,Faucets,$807.19
sku25509,Showers,$518.23
sku25510,Toilets,$197.12
sku25511,Faucets,"$2,041.90"
sku25512,Faucets,"$4,510.63"
sku25513,Showers,$893.81
sku25514,Showers,"$4,790.87"
sku25515,Showers,"$4,163.17"
sku25516,Toilets,"$2,646.85"
sku25517,Toilets,"$2,518.56"
sku25518,Faucets,"$2,446.60"
sku25519,Showers,"$4,530.86"
sku25520,Faucets,"$3,764.55"
sku25521,Toilets,"$2,316.19"
sku25522,Misc,"$3,948.07"
sku25523,Toilets,"$1,617.84"
sku25524,Misc,"$1,880.92"
sku25525,Toilets,"$3,357.36"
sku25526,Misc,"$3,296.56"
sku25527,Faucets,"$4,602.65"
sku25528,Toilets,"$2,238.64"
sku25529,Misc,"$1,943.97"
sku25530,Misc,"$4,533.04"
sku25531,Faucets,$592.66
sku25532,Misc,"$4,339.99"
sku25533,Misc,"$3,563.19"
sku25534,Misc,"$4,456.66"
sku25535,Faucets,$960.24
sku25536,Showers,"$3,040.72"
sku25537,Toilets,"$3,969.78"
sku25538,Showers,$244.07
sku25539,Faucets,$458.30
sku25540,Misc,"$2,943.24"
sku25541,Showers,"$2,500.36"
sku25542,Showers,"$2,608.68"
sku25543,Showers,"$3,505.41"
sku25544,Showers,$123.52
sku25545,Showers,"$3,760.25"
sku25546,Misc,"$2,321.80"
sku25547,Showers,"$1,523.26"
sku25548,Showers,"$1,550.21"
sku25549,Misc,"$4,846.13"
sku25550,Toilets,"$3,826.68"
sku25551,Faucets,"$1,060.37"
sku25552,Misc,"$4,592.78"
sku25553,Misc,"$3,462.26"
sku25554,Showers,"$2,259.71"
sku25555,Misc,"$4,345.99"
sku25556,Faucets,"$3,103.64"
sku25557,Misc,"$4,489.06"
sku25558,Faucets,"$3,782.22"
sku25559,Showers,"$2,663.47"
sku25560,Showers,"$2,599.78"
sku25561,Faucets,"$2,313.51"
sku25562,Misc,"$1,442.56"
sku25563,Misc,"$3,572.46"
sku25564,Faucets,"$4,064.74"
sku25565,Showers,"$1,086.52"
sku25566,Misc,"$4,729.80"
sku25567,Toilets,"$4,911.66"
sku25568,Misc,"$3,901.96"
sku25569,Toilets,"$2,665.40"
sku25570,Faucets,"$1,031.76"
sku25571,Faucets,"$2,715.28"
sku25572,Misc,$72.78
sku25573,Toilets,"$1,851.74"
sku25574,Toilets,$331.28
sku25575,Showers,"$2,762.89"
sku25576,Misc,$294.50
sku25577,Misc,"$1,931.97"
sku25578,Toilets,"$2,104.75"
sku25579,Misc,"$2,672.48"
sku25580,Misc,"$2,085.59"
sku25581,Faucets,"$3,228.11"
sku25582,Faucets,$787.43
sku25583,Misc,"$3,077.58"
sku25584,Misc,$162.57
sku25585,Faucets,$478.68
sku25586,Toilets,"$2,809.78"
sku25587,Faucets,"$3,296.72"
sku25588,Misc,"$2,670.75"
sku25589,Misc,"$1,734.70"
sku25590,Faucets,"$4,596.70"
sku25591,Showers,"$3,859.06"
sku25592,Showers,"$2,085.07"
sku25593,Showers,"$3,974.87"
sku25594,Showers,"$4,478.20"
sku25595,Faucets,"$4,975.46"
sku25596,Misc,"$2,543.98"
sku25597,Misc,"$3,934.57"
sku25598,Showers,"$3,252.60"
sku25599,Toilets,$656.20
sku25600,Faucets,"$2,594.81"
sku25601,Faucets,"$2,382.70"
sku25602,Faucets,"$2,684.41"
sku25603,Faucets,"$2,641.27"
sku25604,Toilets,"$3,297.43"
sku25605,Toilets,"$2,317.09"
sku25606,Showers,"$4,593.85"
sku25607,Toilets,"$3,089.24"
sku25608,Showers,"$2,334.06"
sku25609,Showers,"$2,055.65"
sku25610,Faucets,"$1,465.48"
sku25611,Misc,"$2,302.96"
sku25612,Misc,"$1,561.74"
sku25613,Toilets,$91.34
sku25614,Faucets,"$2,949.00"
sku25615,Toilets,"$4,356.39"
sku25616,Misc,"$3,375.08"
sku25617,Toilets,$900.33
sku25618,Toilets,"$1,532.63"
sku25619,Faucets,"$3,631.39"
sku25620,Toilets,"$4,346.29"
sku25621,Showers,$950.97
sku25622,Faucets,"$4,626.88"
sku25623,Toilets,"$3,539.65"
sku25624,Toilets,"$3,938.65"
sku25625,Misc,"$1,556.61"
sku25626,Showers,$89.46
sku25627,Faucets,$47.87
sku25628,Toilets,"$2,493.69"
sku25629,Faucets,"$3,136.87"
sku25630,Toilets,"$1,435.22"
sku25631,Faucets,"$4,810.24"
sku25632,Showers,"$3,047.88"
sku25633,Faucets,"$1,391.41"
sku25634,Faucets,"$3,896.36"
sku25635,Misc,$186.14
sku25636,Showers,"$2,882.80"
sku25637,Faucets,"$1,618.34"
sku25638,Misc,$993.79
sku25639,Misc,"$4,774.98"
sku25640,Toilets,"$4,982.27"
sku25641,Toilets,"$2,339.45"
sku25642,Showers,"$1,708.10"
sku25643,Showers,"$1,033.60"
sku25644,Misc,"$4,754.70"
sku25645,Toilets,"$4,301.99"
sku25646,Misc,"$3,822.07"
sku25647,Misc,"$4,594.62"
sku25648,Toilets,"$4,417.18"
sku25649,Toilets,"$1,291.37"
sku25650,Toilets,"$1,434.30"
sku25651,Faucets,$324.92
sku25652,Toilets,$681.10
sku25653,Showers,"$3,250.87"
sku25654,Toilets,"$3,455.18"
sku25655,Misc,"$1,010.95"
sku25656,Showers,$920.53
sku25657,Showers,"$4,229.93"
sku25658,Showers,$416.87
sku25659,Toilets,"$4,969.41"
sku25660,Misc,"$1,754.82"
sku25661,Misc,"$3,260.81"
sku25662,Toilets,"$4,931.01"
sku25663,Showers,$210.52
sku25664,Misc,$320.71
sku25665,Misc,"$4,182.40"
sku25666,Misc,"$1,269.98"
sku25667,Faucets,"$2,569.26"
sku25668,Faucets,"$1,470.52"
sku25669,Misc,"$2,793.92"
sku25670,Misc,"$1,552.43"
sku25671,Toilets,"$4,009.66"
sku25672,Misc,$467.39
sku25673,Misc,"$2,425.47"
sku25674,Toilets,"$2,298.72"
sku25675,Showers,"$3,447.95"
sku25676,Showers,$63.89
sku25677,Misc,"$1,087.97"
sku25678,Faucets,"$4,930.72"
sku25679,Toilets,"$2,976.19"
sku25680,Showers,"$4,692.24"
sku25681,Faucets,"$2,804.46"
sku25682,Toilets,"$1,619.51"
sku25683,Faucets,"$4,993.11"
sku25684,Toilets,"$4,352.72"
sku25685,Toilets,"$3,525.82"
sku25686,Misc,"$1,694.53"
sku25687,Misc,"$1,515.75"
sku25688,Faucets,"$1,359.83"
sku25689,Faucets,"$4,878.12"
sku25690,Faucets,"$1,957.87"
sku25691,Showers,"$1,842.99"
sku25692,Showers,"$1,800.24"
sku25693,Toilets,"$3,053.84"
sku25694,Showers,"$1,044.75"
sku25695,Misc,"$2,800.40"
sku25696,Faucets,$71.39
sku25697,Toilets,$486.87
sku25698,Faucets,"$2,357.00"
sku25699,Faucets,"$4,895.25"
sku25700,Faucets,"$1,468.32"
sku25701,Misc,"$4,016.77"
sku25702,Misc,"$2,991.39"
sku25703,Faucets,"$3,827.33"
sku25704,Toilets,"$4,117.88"
sku25705,Showers,"$1,655.16"
sku25706,Misc,"$2,318.67"
sku25707,Misc,"$2,517.07"
sku25708,Toilets,"$2,703.98"
sku25709,Toilets,"$4,416.77"
sku25710,Misc,$704.14
sku25711,Faucets,"$2,029.92"
sku25712,Toilets,"$4,683.16"
sku25713,Misc,"$4,796.17"
sku25714,Showers,"$4,319.31"
sku25715,Showers,"$3,759.13"
sku25716,Faucets,"$1,906.20"
sku25717,Toilets,"$1,511.79"
sku25718,Showers,"$1,629.80"
sku25719,Showers,"$3,447.07"
sku25720,Misc,"$4,819.92"
sku25721,Misc,$779.92
sku25722,Misc,"$4,918.04"
sku25723,Toilets,$406.06
sku25724,Faucets,$198.06
sku25725,Showers,"$1,196.40"
sku25726,Showers,"$2,123.60"
sku25727,Faucets,"$2,143.65"
sku25728,Showers,"$1,005.14"
sku25729,Toilets,$228.00
sku25730,Faucets,"$3,679.73"
sku25731,Faucets,"$2,647.22"
sku25732,Showers,"$3,534.89"
sku25733,Showers,"$3,797.73"
sku25734,Showers,"$2,158.14"
sku25735,Misc,"$3,831.45"
sku25736,Misc,"$3,153.83"
sku25737,Faucets,"$3,732.43"
sku25738,Showers,$102.23
sku25739,Toilets,$45.15
sku25740,Toilets,"$3,314.55"
sku25741,Faucets,"$3,614.05"
sku25742,Toilets,"$1,178.43"
sku25743,Faucets,"$2,207.48"
sku25744,Faucets,$473.83
sku25745,Misc,"$1,167.26"
sku25746,Faucets,"$2,833.72"
sku25747,Showers,"$3,004.28"
sku25748,Faucets,"$2,414.19"
sku25749,Misc,$870.18
sku25750,Misc,"$1,074.76"
sku25751,Faucets,"$3,692.61"
sku25752,Showers,"$2,846.56"
sku25753,Misc,"$2,059.67"
sku25754,Faucets,"$1,417.07"
sku25755,Misc,"$4,687.22"
sku25756,Toilets,"$3,644.92"
sku25757,Faucets,$428.10
sku25758,Faucets,"$2,962.98"
sku25759,Faucets,"$3,018.35"
sku25760,Toilets,"$1,528.44"
sku25761,Showers,"$3,296.60"
sku25762,Faucets,"$4,830.47"
sku25763,Mi.sc,"$3,772.52"
sku25764,Toilets,"$4,141.47"
sku25765,Misc,$91.20
sku25766,Toilets,"$1,136.81"
sku25767,Toilets,"$2,321.02"
sku25768,Toilets,$207.03
sku25769,Faucets,$982.76
sku25770,Toilets,"$1,776.09"
sku25771,Misc,"$4,344.83"
sku25772,Faucets,"$4,148.92"
sku25773,Toilets,"$1,765.68"
sku25774,Faucets,"$3,644.85"
sku25775,Misc,"$3,912.10"
sku25776,Showers,"$4,790.10"
sku25777,Faucets,$965.08
sku25778,Misc,"$3,237.51"
sku25779,Showers,"$1,050.02"
sku25780,Toilets,"$1,427.85"
sku25781,Showers,"$1,866.99"
sku25782,Misc,"$2,026.16"
sku25783,Toilets,"$4,926.95"
sku25784,Misc,"$1,651.94"
sku25785,Showers,"$3,162.31"
sku25786,Misc,"$1,190.82"
sku25787,Showers,"$2,920.19"
sku25788,Faucets,"$4,605.00"
sku25789,Toilets,"$2,178.87"
sku25790,Showers,$10.83
sku25791,Faucets,$515.13
sku25792,Faucets,"$2,500.10"
sku25793,Toilets,"$2,447.14"
sku25794,Misc,"$1,133.41"
sku25795,Toilets,$196.03
sku25796,Misc,"$1,209.71"
sku25797,Faucets,"$3,730.67"
sku25798,Misc,"$4,656.95"
sku25799,Toilets,$336.22
sku25800,Toilets,"$4,412.60"
sku25801,Showers,"$2,061.67"
sku25802,Faucets,"$1,927.91"
sku25803,Faucets,"$2,101.53"
sku25804,Showers,$507.42
sku25805,Faucets,"$1,309.25"
sku25806,Toilets,"$3,438.49"
sku25807,Faucets,"$3,199.08"
sku25808,Showers,"$1,298.76"
sku25809,Showers,"$2,330.21"
sku25810,Toilets,"$2,525.67"
sku25811,Misc,"$4,806.29"
sku25812,Faucets,$745.50
sku25813,Misc,"$1,946.38"
sku25814,Misc,"$1,270.36"
sku25815,Toilets,"$2,325.86"
sku25816,Showers,$253.15
sku25817,Faucets,"$2,413.26"
sku25818,Toilets,"$2,898.50"
sku25819,Misc,"$3,039.56"
sku25820,Misc,"$2,444.07"
sku25821,Toilets,"$4,626.37"
sku25822,Toilets,"$2,630.15"
sku25823,Toilets,"$2,957.55"
sku25824,Toilets,"$2,710.12"
sku25825,Showers,"$3,359.69"
sku25826,Showers,"$4,161.23"
sku25827,Showers,"$3,573.86"
sku25828,Faucets,"$1,588.88"
sku25829,Toilets,"$4,085.15"
sku25830,Misc,"$4,367.72"
sku25831,Showers,"$2,550.41"
sku25832,Toilets,"$2,603.98"
sku25833,Misc,$715.01
sku25834,Toilets,$993.69
sku25835,Showers,$777.13
sku25836,Showers,"$3,716.66"
sku25837,Misc,$316.98
sku25838,Showers,"$2,069.98"
sku25839,Toilets,"$1,345.23"
sku25840,Toilets,"$4,415.42"
sku25841,Toilets,"$2,919.72"
sku25842,Faucets,$727.05
sku25843,Toilets,"$2,364.88"
sku25844,Showers,"$3,054.41"
sku25845,Misc,"$2,562.39"
sku25846,Toilets,"$1,609.67"
sku25847,Misc,"$2,604.86"
sku25848,Misc,$559.71
sku25849,Showers,"$1,750.31"
sku25850,Misc,"$4,838.33"
sku25851,Misc,"$1,213.98"
sku25852,Faucets,$728.96
sku25853,Toilets,"$4,841.95"
sku25854,Faucets,$983.18
sku25855,Showers,$643.77
sku25856,Faucets,$785.09
sku25857,Faucets,"$1,569.56"
sku25858,Showers,"$4,602.81"
sku25859,Misc,$908.05
sku25860,Misc,"$1,448.94"
sku25861,Misc,"$2,136.77"
sku25862,Toilets,"$4,846.53"
sku25863,Showers,"$4,648.20"
sku25864,Toilets,"$4,149.04"
sku25865,Faucets,"$1,674.24"
sku25866,Toilets,"$3,862.24"
sku25867,Showers,"$3,780.00"
sku25868,Misc,$159.13
sku25869,Showers,"$1,529.51"
sku25870,Faucets,"$3,740.66"
sku25871,Toilets,"$3,976.22"
sku25872,Toilets,"$1,154.73"
sku25873,Misc,"$4,779.89"
sku25874,Toilets,"$1,368.08"
sku25875,Toilets,"$1,858.96"
sku25876,Misc,"$4,927.67"
sku25877,Toilets,"$3,730.98"
sku25878,Misc,"$4,435.04"
sku25879,Faucets,"$1,954.95"
sku25880,Misc,"$1,046.50"
sku25881,Misc,"$3,724.45"
sku25882,Misc,"$2,413.98"
sku25883,Toilets,"$1,667.31"
sku25884,Misc,"$4,679.98"
sku25885,Misc,"$1,613.15"
sku25886,Showers,$997.26
sku25887,Faucets,"$1,084.51"
sku25888,Toilets,"$4,812.68"
sku25889,Toilets,"$4,911.84"
sku25890,Showers,"$3,991.51"
sku25891,Misc,"$4,514.21"
sku25892,Misc,$970.08
sku25893,Toilets,"$1,901.88"
sku25894,Faucets,"$3,869.45"
sku25895,Faucets,"$1,523.78"
sku25896,Misc,$813.18
sku25897,Faucets,"$4,815.49"
sku25898,Showers,"$4,611.63"
sku25899,Misc,"$1,906.36"
sku25900,Faucets,"$3,644.03"
sku25901,Faucets,$978.96
sku25902,Misc,"$4,711.55"
sku25903,Showers,"$4,979.08"
sku25904,Showers,"$1,042.86"
sku25905,Faucets,"$2,723.30"
sku25906,Misc,"$2,975.94"
sku25907,Toilets,"$4,860.35"
sku25908,Toilets,"$2,048.55"
sku25909,Misc,"$4,924.88"
sku25910,Misc,"$1,767.58"
sku25911,Misc,$832.09
sku25912,Toilets,$136.00
sku25913,Showers,"$2,946.71"
sku25914,Faucets,"$2,829.96"
sku25915,Showers,"$2,535.36"
sku25916,Faucets,$441.50
sku25917,Showers,$947.01
sku25918,Faucets,$635.42
sku25919,Showers,"$2,205.83"
sku25920,Misc,"$4,462.60"
sku25921,Showers,"$2,558.11"
sku25922,Showers,$347.92
sku25923,Faucets,"$2,730.06"
sku25924,Showers,"$3,009.15"
sku25925,Misc,"$3,931.98"
sku25926,Misc,"$2,704.71"
sku25927,Toilets,"$3,179.48"
sku25928,Misc,$344.83
sku25929,Showers,$839.94
sku25930,Toilets,"$1,232.98"
sku25931,Misc,$671.47
sku25932,Toilets,"$1,892.25"
sku25933,Misc,"$1,653.03"
sku25934,Misc,"$1,635.34"
sku25935,Misc,"$3,599.62"
sku25936,Toilets,$345.83
sku25937,Showers,$884.51
sku25938,Faucets,"$2,133.12"
sku25939,Toilets,"$1,411.53"
sku25940,Toilets,"$4,583.56"
sku25941,Misc,$44.92
sku25942,Faucets,"$3,261.18"
sku25943,Faucets,"$2,032.30"
sku25944,Toilets,"$4,709.51"
sku25945,Toilets,$412.20
sku25946,Faucets,"$2,971.72"
sku25947,Showers,"$1,123.13"
sku25948,Toilets,"$4,853.76"
sku25949,Faucets,"$3,088.59"
sku25950,Misc,"$2,174.52"
sku25951,Misc,"$1,781.40"
sku25952,Faucets,"$1,997.12"
sku25953,Misc,"$1,502.98"
sku25954,Faucets,"$4,779.65"
sku25955,Toilets,"$1,960.71"
sku25956,Toilets,"$2,783.98"
sku25957,Misc,"$4,500.83"
sku25958,Faucets,"$4,654.42"
sku25959,Toilets,"$1,302.73"
sku25960,Misc,"$4,013.26"
sku25961,Misc,$41.24
sku25962,Toilets,"$3,444.60"
sku25963,Faucets,$238.46
sku25964,Toilets,$700.29
sku25965,Misc,"$2,486.97"
sku25966,Showers,"$4,261.74"
sku25967,Faucets,$211.66
sku25968,Misc,"$2,886.85"
sku25969,Toilets,$568.23
sku25970,Showers,"$2,784.07"
sku25971,Toilets,"$3,338.91"
sku25972,Toilets,"$1,611.79"
sku25973,Misc,"$1,928.69"
sku25974,Misc,"$1,478.73"
sku25975,Showers,"$1,452.49"
sku25976,Misc,"$3,106.46"
sku25977,Misc,"$2,486.44"
sku25978,Toilets,"$1,743.96"
sku25979,Misc,"$2,107.82"
sku25980,Toilets,"$2,468.40"
sku25981,Showers,"$1,731.68"
sku25982,Faucets,$476.64
sku25983,Misc,"$3,601.16"
sku25984,Showers,"$3,173.10"
sku25985,Faucets,$329.54
sku25986,Misc,"$3,472.85"
sku25987,Toilets,"$4,663.50"
sku25988,Toilets,"$2,557.85"
sku25989,Toilets,"$2,186.56"
sku25990,Showers,"$3,486.54"
sku25991,Misc,"$2,365.90"
sku25992,Toilets,"$4,445.62"
sku25993,Showers,"$2,807.21"
sku25994,Misc,$492.98
sku25995,Misc,"$3,325.09"
sku25996,Faucets,"$4,698.34"
sku25997,Showers,"$3,827.72"
sku25998,Faucets,$770.07
sku25999,Showers,"$1,736.22"
sku26000,Toilets,"$3,675.88"
sku26001,Faucets,$802.97
sku26002,Faucets,"$1,740.73"
sku26003,Faucets,$393.11
sku26004,Misc,$675.19
sku26005,Toilets,"$4,814.84"
sku26006,Faucets,"$3,280.53"
sku26007,Faucets,"$4,979.38"
sku26008,Misc,"$1,043.76"
sku26009,Toilets,$474.64
sku26010,Faucets,$686.06
sku26011,Faucets,$302.06
sku26012,Misc,"$2,605.94"
sku26013,Toilets,$771.96
sku26014,Toilets,"$2,148.62"
sku26015,Faucets,"$3,663.28"
sku26016,Toilets,"$2,211.78"
sku26017,Toilets,"$3,224.25"
sku26018,Misc,"$1,199.84"
sku26019,Showers,"$1,647.01"
sku26020,Misc,"$4,493.78"
sku26021,Misc,"$2,358.33"
sku26022,Showers,"$1,522.06"
sku26023,Toilets,$880.72
sku26024,Showers,"$2,160.49"
sku26025,Misc,"$2,226.50"
sku26026,Misc,$993.06
sku26027,Misc,"$4,383.36"
sku26028,Misc,"$2,863.06"
sku26029,Toilets,"$4,712.53"
sku26030,Faucets,"$4,770.62"
sku26031,Toilets,"$4,813.61"
sku26032,Toilets,"$1,061.04"
sku26033,Faucets,$19.50
sku26034,Faucets,"$2,228.85"
sku26035,Misc,"$4,647.54"
sku26036,Faucets,"$2,940.79"
sku26037,Showers,"$2,542.16"
sku26038,Showers,"$1,773.29"
sku26039,Faucets,"$1,484.31"
sku26040,Showers,"$2,854.76"
sku26041,Showers,"$4,329.34"
sku26042,Showers,$32.12
sku26043,Misc,"$2,277.33"
sku26044,Misc,"$1,447.25"
sku26045,Misc,"$2,075.02"
sku26046,Faucets,$181.83
sku26047,Faucets,"$2,584.62"
sku26048,Faucets,$725.47
sku26049,Showers,"$1,606.65"
sku26050,Faucets,"$3,354.97"
sku26051,Showers,"$1,953.36"
sku26052,Toilets,"$2,933.61"
sku26053,Misc,"$1,002.80"
sku26054,Showers,"$3,262.47"
sku26055,Faucets,"$2,935.43"
sku26056,Showers,"$2,460.08"
sku26057,Toilets,"$1,379.67"
sku26058,Showers,"$4,127.05"
sku26059,Toilets,"$3,982.07"
sku26060,Faucets,"$1,184.64"
sku26061,Misc,"$3,121.11"
sku26062,Showers,"$1,414.04"
sku26063,Misc,"$4,343.09"
sku26064,Faucets,"$1,894.00"
sku26065,Misc,"$1,183.27"
sku26066,Showers,"$2,509.09"
sku26067,Toilets,$933.20
sku26068,Showers,$12.85
sku26069,Faucets,"$4,758.18"
sku26070,Faucets,$576.32
sku26071,Toilets,"$2,106.45"
sku26072,Toilets,"$4,829.99"
sku26073,Faucets,"$3,586.98"
sku26074,Misc,"$2,986.88"
sku26075,Showers,"$4,879.82"
sku26076,Showers,"$3,689.79"
sku26077,Misc,"$3,079.88"
sku26078,Toilets,"$1,595.27"
sku26079,Misc,"$1,309.86"
sku26080,Faucets,"$1,640.76"
sku26081,Toilets,"$4,679.43"
sku26082,Faucets,"$3,868.30"
sku26083,Toilets,"$2,708.00"
sku26084,Misc,"$1,478.94"
sku26085,Misc,$77.87
sku26086,Showers,"$1,349.46"
sku26087,Toilets,$824.63
sku26088,Faucets,"$2,376.26"
sku26089,Showers,"$1,498.83"
sku26090,Misc,"$2,492.70"
sku26091,Toilets,$314.12
sku26092,Misc,"$4,247.27"
sku26093,Misc,"$4,920.12"
sku26094,Showers,"$2,060.78"
sku26095,Misc,"$3,430.39"
sku26096,Toilets,"$2,600.09"
sku26097,Misc,$276.68
sku26098,Misc,"$3,536.04"
sku26099,Misc,"$1,042.95"
sku26100,Showers,"$2,405.22"
sku26101,Toilets,$374.94
sku26102,Showers,$996.36
sku26103,Misc,"$3,250.11"
sku26104,Showers,"$4,881.53"
sku26105,Showers,"$4,805.69"
sku26106,Misc,"$4,981.55"
sku26107,Showers,"$4,902.28"
sku26108,Misc,"$2,203.95"
sku26109,Showers,"$3,137.91"
sku26110,Faucets,$966.76
sku26111,Toilets,$459.10
sku26112,Faucets,$346.68
sku26113,Toilets,"$4,796.27"
sku26114,Misc,"$2,802.04"
sku26115,Misc,"$4,021.18"
sku26116,Misc,"$3,763.72"
sku26117,Showers,"$1,126.63"
sku26118,Faucets,"$2,317.38"
sku26119,Toilets,"$4,078.61"
sku26120,Showers,"$3,967.32"
sku26121,Faucets,"$2,687.18"
sku26122,Toilets,$244.54
sku26123,Toilets,"$1,337.85"
sku26124,Misc,$484.95
sku26125,Showers,"$1,091.32"
sku26126,Toilets,$386.18
sku26127,Misc,$10.30
sku26128,Toilets,$689.45
sku26129,Toilets,"$4,973.06"
sku26130,Faucets,"$1,391.53"
sku26131,Faucets,"$2,498.75"
sku26132,Faucets,"$4,515.91"
sku26133,Misc,"$3,777.16"
sku26134,Toilets,"$4,202.89"
sku26135,Faucets,$836.23
sku26136,Showers,$681.93
sku26137,Showers,"$2,369.28"
sku26138,Showers,$235.99
sku26139,Misc,$205.28
sku26140,Misc,"$2,121.94"
sku26141,Toilets,"$1,230.90"
sku26142,Faucets,"$1,996.63"
sku26143,Toilets,"$4,159.39"
sku26144,Faucets,"$2,160.22"
sku26145,Misc,$531.14
sku26146,Faucets,"$2,950.67"
sku26147,Faucets,"$2,857.20"
sku26148,Toilets,$88.19
sku26149,Misc,"$1,311.64"
sku26150,Toilets,"$1,309.56"
sku26151,Faucets,"$1,056.66"
sku26152,Showers,"$1,160.44"
sku26153,Showers,"$3,692.43"
sku26154,Misc,"$3,174.27"
sku26155,Misc,"$4,989.13"
sku26156,Misc,"$3,612.70"
sku26157,Faucets,"$3,787.08"
sku26158,Misc,$234.88
sku26159,Misc,"$1,816.11"
sku26160,Showers,"$4,099.96"
sku26161,Faucets,"$2,720.14"
sku26162,Faucets,"$2,168.72"
sku26163,Misc,$234.70
sku26164,Misc,"$1,174.68"
sku26165,Misc,"$2,942.25"
sku26166,Showers,$357.59
sku26167,Showers,"$2,015.95"
sku26168,Showers,"$3,727.61"
sku26169,Showers,"$3,782.86"
sku26170,Toilets,"$1,000.66"
sku26171,Showers,"$4,732.45"
sku26172,Misc,"$1,700.06"
sku26173,Misc,"$1,342.41"
sku26174,Misc,"$1,508.19"
sku26175,Toilets,"$4,710.17"
sku26176,Showers,"$4,817.44"
sku26177,Faucets,"$4,218.51"
sku26178,Faucets,"$2,145.74"
sku26179,Showers,$797.27
sku26180,Toilets,"$4,699.11"
sku26181,Misc,"$1,152.48"
sku26182,Showers,"$1,968.04"
sku26183,Toilets,$494.09
sku26184,Toilets,"$3,174.38"
sku26185,Faucets,$380.47
sku26186,Showers,$483.32
sku26187,Misc,"$3,732.40"
sku26188,Misc,"$2,316.99"
sku26189,Toilets,"$4,293.58"
sku26190,Misc,$618.63
sku26191,Misc,"$3,657.46"
sku26192,Showers,"$3,555.88"
sku26193,Misc,"$2,119.43"
sku26194,Faucets,"$1,889.95"
sku26195,Misc,$221.24
sku26196,Showers,"$2,632.55"
sku26197,Toilets,"$2,766.61"
sku26198,Misc,$664.74
sku26199,Faucets,"$4,662.85"
sku26200,Faucets,$437.49
sku26201,Showers,"$3,340.80"
sku26202,Faucets,"$4,217.38"
sku26203,Misc,$942.64
sku26204,Faucets,"$3,149.51"
sku26205,Faucets,"$2,929.77"
sku26206,Showers,$483.99
sku26207,Showers,"$3,822.87"
sku26208,Misc,"$4,019.42"
sku26209,Faucets,"$4,183.93"
sku26210,Showers,"$4,458.22"
sku26211,Misc,"$3,871.47"
sku26212,Toilets,"$4,797.26"
sku26213,Faucets,"$3,134.00"
sku26214,Toilets,"$2,087.96"
sku26215,Faucets,$605.00
sku26216,Faucets,"$4,289.34"
sku26217,Showers,"$3,204.92"
sku26218,Misc,"$4,395.46"
sku26219,Toilets,$395.44
sku26220,Toilets,"$2,908.88"
sku26221,Faucets,"$3,352.15"
sku26222,Showers,"$4,693.90"
sku26223,Showers,"$3,299.90"
sku26224,Misc,$132.23
sku26225,Faucets,"$4,383.46"
sku26226,Toilets,"$4,804.51"
sku26227,Showers,$1.58
sku26228,Toilets,"$4,774.34"
sku26229,Showers,"$1,391.89"
sku26230,Toilets,"$2,850.25"
sku26231,Misc,$932.32
sku26232,Misc,"$1,787.71"
sku26233,Faucets,"$1,039.17"
sku26234,Faucets,"$4,437.93"
sku26235,Misc,"$4,305.14"
sku26236,Faucets,"$2,361.78"
sku26237,Showers,$972.26
sku26238,Faucets,$755.15
